county_name,police_dept,crime_type,count
ATLANTIC,ABSECON CITY PD,assault,181.8
ATLANTIC,ABSECON CITY PD,auto_theft,121.2
ATLANTIC,ABSECON CITY PD,burglary,339.3
ATLANTIC,ABSECON CITY PD,larceny,2472.1
ATLANTIC,ABSECON CITY PD,murder,0
ATLANTIC,ABSECON CITY PD,rape,24.2
ATLANTIC,ABSECON CITY PD,robbery,60.6
ATLANTIC,ATLANTIC CITY PD,assault,329.2
ATLANTIC,ATLANTIC CITY PD,auto_theft,177.7
ATLANTIC,ATLANTIC CITY PD,burglary,258.7
ATLANTIC,ATLANTIC CITY PD,larceny,1609.6
ATLANTIC,ATLANTIC CITY PD,murder,13.1
ATLANTIC,ATLANTIC CITY PD,rape,62.7
ATLANTIC,ATLANTIC CITY PD,robbery,214.3
ATLANTIC,BRIGANTINE PD,assault,33.7
ATLANTIC,BRIGANTINE PD,auto_theft,134.9
ATLANTIC,BRIGANTINE PD,burglary,224.8
ATLANTIC,BRIGANTINE PD,larceny,1135.3
ATLANTIC,BRIGANTINE PD,murder,11.2
ATLANTIC,BRIGANTINE PD,rape,0
ATLANTIC,BRIGANTINE PD,robbery,0
ATLANTIC,BUENA PD,assault,0
ATLANTIC,BUENA PD,auto_theft,68.1
ATLANTIC,BUENA PD,burglary,181.6
ATLANTIC,BUENA PD,larceny,408.6
ATLANTIC,BUENA PD,murder,0
ATLANTIC,BUENA PD,rape,0
ATLANTIC,BUENA PD,robbery,45.4
ATLANTIC,EGG HARBOR CITY PD,assault,120.1
ATLANTIC,EGG HARBOR CITY PD,auto_theft,168.2
ATLANTIC,EGG HARBOR CITY PD,burglary,504.6
ATLANTIC,EGG HARBOR CITY PD,larceny,1802
ATLANTIC,EGG HARBOR CITY PD,murder,0
ATLANTIC,EGG HARBOR CITY PD,rape,48.1
ATLANTIC,EGG HARBOR CITY PD,robbery,144.2
ATLANTIC,EGG HARBOR TWP PD,assault,53.1
ATLANTIC,EGG HARBOR TWP PD,auto_theft,50.8
ATLANTIC,EGG HARBOR TWP PD,burglary,138.6
ATLANTIC,EGG HARBOR TWP PD,larceny,1081.4
ATLANTIC,EGG HARBOR TWP PD,murder,6.9
ATLANTIC,EGG HARBOR TWP PD,rape,11.6
ATLANTIC,EGG HARBOR TWP PD,robbery,9.2
ATLANTIC,GALLOWAY TWP PD,assault,200.2
ATLANTIC,GALLOWAY TWP PD,auto_theft,35.6
ATLANTIC,GALLOWAY TWP PD,burglary,178.2
ATLANTIC,GALLOWAY TWP PD,larceny,641.7
ATLANTIC,GALLOWAY TWP PD,murder,0
ATLANTIC,GALLOWAY TWP PD,rape,2.7
ATLANTIC,GALLOWAY TWP PD,robbery,8.2
ATLANTIC,HAMILTON TWP PD,assault,56.9
ATLANTIC,HAMILTON TWP PD,auto_theft,64.4
ATLANTIC,HAMILTON TWP PD,burglary,163
ATLANTIC,HAMILTON TWP PD,larceny,1050
ATLANTIC,HAMILTON TWP PD,murder,0
ATLANTIC,HAMILTON TWP PD,rape,11.4
ATLANTIC,HAMILTON TWP PD,robbery,22.7
ATLANTIC,HAMMONTON PD,assault,139.8
ATLANTIC,HAMMONTON PD,auto_theft,48.9
ATLANTIC,HAMMONTON PD,burglary,216.6
ATLANTIC,HAMMONTON PD,larceny,859.5
ATLANTIC,HAMMONTON PD,murder,0
ATLANTIC,HAMMONTON PD,rape,0
ATLANTIC,HAMMONTON PD,robbery,0
ATLANTIC,LINWOOD CITY PD,assault,14.7
ATLANTIC,LINWOOD CITY PD,auto_theft,0
ATLANTIC,LINWOOD CITY PD,burglary,73.3
ATLANTIC,LINWOOD CITY PD,larceny,219.9
ATLANTIC,LINWOOD CITY PD,murder,0
ATLANTIC,LINWOOD CITY PD,rape,0
ATLANTIC,LINWOOD CITY PD,robbery,0
ATLANTIC,LONGPORT PD,assault,0
ATLANTIC,LONGPORT PD,auto_theft,0
ATLANTIC,LONGPORT PD,burglary,229.1
ATLANTIC,LONGPORT PD,larceny,687.3
ATLANTIC,LONGPORT PD,murder,0
ATLANTIC,LONGPORT PD,rape,0
ATLANTIC,LONGPORT PD,robbery,0
ATLANTIC,MARGATE PD,assault,66.2
ATLANTIC,MARGATE PD,auto_theft,66.2
ATLANTIC,MARGATE PD,burglary,347.4
ATLANTIC,MARGATE PD,larceny,1257.2
ATLANTIC,MARGATE PD,murder,0
ATLANTIC,MARGATE PD,rape,0
ATLANTIC,MARGATE PD,robbery,0
ATLANTIC,MULLICA TWP PD,assault,83.3
ATLANTIC,MULLICA TWP PD,auto_theft,33.3
ATLANTIC,MULLICA TWP PD,burglary,299.8
ATLANTIC,MULLICA TWP PD,larceny,915.9
ATLANTIC,MULLICA TWP PD,murder,0
ATLANTIC,MULLICA TWP PD,rape,0
ATLANTIC,MULLICA TWP PD,robbery,0
ATLANTIC,NORTHFIELD PD,assault,0
ATLANTIC,NORTHFIELD PD,auto_theft,48.1
ATLANTIC,NORTHFIELD PD,burglary,96.1
ATLANTIC,NORTHFIELD PD,larceny,480.5
ATLANTIC,NORTHFIELD PD,murder,0
ATLANTIC,NORTHFIELD PD,rape,0
ATLANTIC,NORTHFIELD PD,robbery,0
ATLANTIC,PLEASANTVILLE PD,assault,14.4
ATLANTIC,PLEASANTVILLE PD,auto_theft,86.5
ATLANTIC,PLEASANTVILLE PD,burglary,418.3
ATLANTIC,PLEASANTVILLE PD,larceny,413.5
ATLANTIC,PLEASANTVILLE PD,murder,9.6
ATLANTIC,PLEASANTVILLE PD,rape,4.8
ATLANTIC,PLEASANTVILLE PD,robbery,43.3
ATLANTIC,SOMERS POINT PD,assault,105.4
ATLANTIC,SOMERS POINT PD,auto_theft,57.5
ATLANTIC,SOMERS POINT PD,burglary,258.7
ATLANTIC,SOMERS POINT PD,larceny,1427.8
ATLANTIC,SOMERS POINT PD,murder,9.6
ATLANTIC,SOMERS POINT PD,rape,19.2
ATLANTIC,SOMERS POINT PD,robbery,57.5
ATLANTIC,SP: ATLANTIC COUNTY,assault,129.9
ATLANTIC,SP: ATLANTIC COUNTY,auto_theft,43.3
ATLANTIC,SP: ATLANTIC COUNTY,burglary,207.9
ATLANTIC,SP: ATLANTIC COUNTY,larceny,2061.5
ATLANTIC,SP: ATLANTIC COUNTY,murder,0
ATLANTIC,SP: ATLANTIC COUNTY,rape,26
ATLANTIC,SP: ATLANTIC COUNTY,robbery,34.6
ATLANTIC,VENTNOR PD,assault,98.2
ATLANTIC,VENTNOR PD,auto_theft,49.1
ATLANTIC,VENTNOR PD,burglary,304.5
ATLANTIC,VENTNOR PD,larceny,1934.8
ATLANTIC,VENTNOR PD,murder,0
ATLANTIC,VENTNOR PD,rape,9.8
ATLANTIC,VENTNOR PD,robbery,29.5
BERGEN,ALLENDALE PD,assault,14.6
BERGEN,ALLENDALE PD,auto_theft,29.1
BERGEN,ALLENDALE PD,burglary,131.1
BERGEN,ALLENDALE PD,larceny,320.5
BERGEN,ALLENDALE PD,murder,0
BERGEN,ALLENDALE PD,rape,0
BERGEN,ALLENDALE PD,robbery,0
BERGEN,BERGENFIELD PD,assault,28.9
BERGEN,BERGENFIELD PD,auto_theft,18.1
BERGEN,BERGENFIELD PD,burglary,21.7
BERGEN,BERGENFIELD PD,larceny,166.2
BERGEN,BERGENFIELD PD,murder,0
BERGEN,BERGENFIELD PD,rape,0
BERGEN,BERGENFIELD PD,robbery,3.6
BERGEN,BOGOTA PD,assault,0
BERGEN,BOGOTA PD,auto_theft,11.8
BERGEN,BOGOTA PD,burglary,11.8
BERGEN,BOGOTA PD,larceny,400
BERGEN,BOGOTA PD,murder,0
BERGEN,BOGOTA PD,rape,0
BERGEN,BOGOTA PD,robbery,0
BERGEN,CARLSTADT PD,assault,32
BERGEN,CARLSTADT PD,auto_theft,80
BERGEN,CARLSTADT PD,burglary,32
BERGEN,CARLSTADT PD,larceny,1039.7
BERGEN,CARLSTADT PD,murder,0
BERGEN,CARLSTADT PD,rape,0
BERGEN,CARLSTADT PD,robbery,16
BERGEN,CLIFFSIDE PARK PD,assault,28
BERGEN,CLIFFSIDE PARK PD,auto_theft,4
BERGEN,CLIFFSIDE PARK PD,burglary,12
BERGEN,CLIFFSIDE PARK PD,larceny,232
BERGEN,CLIFFSIDE PARK PD,murder,0
BERGEN,CLIFFSIDE PARK PD,rape,0
BERGEN,CLIFFSIDE PARK PD,robbery,12
BERGEN,CLOSTER PD,assault,23
BERGEN,CLOSTER PD,auto_theft,57.5
BERGEN,CLOSTER PD,burglary,69
BERGEN,CLOSTER PD,larceny,333.7
BERGEN,CLOSTER PD,murder,0
BERGEN,CLOSTER PD,rape,0
BERGEN,CLOSTER PD,robbery,0
BERGEN,CRESSKILL PD,assault,0
BERGEN,CRESSKILL PD,auto_theft,56.4
BERGEN,CRESSKILL PD,burglary,11.3
BERGEN,CRESSKILL PD,larceny,203.1
BERGEN,CRESSKILL PD,murder,11.3
BERGEN,CRESSKILL PD,rape,0
BERGEN,CRESSKILL PD,robbery,0
BERGEN,DEMAREST PD,assault,20.1
BERGEN,DEMAREST PD,auto_theft,40.2
BERGEN,DEMAREST PD,burglary,20.1
BERGEN,DEMAREST PD,larceny,60.3
BERGEN,DEMAREST PD,murder,0
BERGEN,DEMAREST PD,rape,0
BERGEN,DEMAREST PD,robbery,0
BERGEN,DUMONT PD,assault,11.2
BERGEN,DUMONT PD,auto_theft,33.7
BERGEN,DUMONT PD,burglary,28.1
BERGEN,DUMONT PD,larceny,190.7
BERGEN,DUMONT PD,murder,5.6
BERGEN,DUMONT PD,rape,0
BERGEN,DUMONT PD,robbery,5.6
BERGEN,EAST RUTHERFORD PD,assault,40.2
BERGEN,EAST RUTHERFORD PD,auto_theft,120.7
BERGEN,EAST RUTHERFORD PD,burglary,20.1
BERGEN,EAST RUTHERFORD PD,larceny,623.7
BERGEN,EAST RUTHERFORD PD,murder,0
BERGEN,EAST RUTHERFORD PD,rape,20.1
BERGEN,EAST RUTHERFORD PD,robbery,10.1
BERGEN,EDGEWATER PD,assault,32.5
BERGEN,EDGEWATER PD,auto_theft,97.4
BERGEN,EDGEWATER PD,burglary,64.9
BERGEN,EDGEWATER PD,larceny,690
BERGEN,EDGEWATER PD,murder,0
BERGEN,EDGEWATER PD,rape,8.1
BERGEN,EDGEWATER PD,robbery,16.2
BERGEN,ELMWOOD PARK PD,assault,24.7
BERGEN,ELMWOOD PARK PD,auto_theft,93.7
BERGEN,ELMWOOD PARK PD,burglary,83.8
BERGEN,ELMWOOD PARK PD,larceny,823.6
BERGEN,ELMWOOD PARK PD,murder,0
BERGEN,ELMWOOD PARK PD,rape,0
BERGEN,ELMWOOD PARK PD,robbery,39.5
BERGEN,EMERSON PD,assault,0
BERGEN,EMERSON PD,auto_theft,39.1
BERGEN,EMERSON PD,burglary,13
BERGEN,EMERSON PD,larceny,234.4
BERGEN,EMERSON PD,murder,0
BERGEN,EMERSON PD,rape,0
BERGEN,EMERSON PD,robbery,0
BERGEN,ENGLEWOOD CLIFFS PD,assault,0
BERGEN,ENGLEWOOD CLIFFS PD,auto_theft,111.2
BERGEN,ENGLEWOOD CLIFFS PD,burglary,370.7
BERGEN,ENGLEWOOD CLIFFS PD,larceny,203.9
BERGEN,ENGLEWOOD CLIFFS PD,murder,0
BERGEN,ENGLEWOOD CLIFFS PD,rape,0
BERGEN,ENGLEWOOD CLIFFS PD,robbery,18.5
BERGEN,ENGLEWOOD PD,assault,62.1
BERGEN,ENGLEWOOD PD,auto_theft,79.3
BERGEN,ENGLEWOOD PD,burglary,169
BERGEN,ENGLEWOOD PD,larceny,517.5
BERGEN,ENGLEWOOD PD,murder,3.4
BERGEN,ENGLEWOOD PD,rape,20.7
BERGEN,ENGLEWOOD PD,robbery,41.4
BERGEN,FAIR LAWN PD,assault,9
BERGEN,FAIR LAWN PD,auto_theft,23.9
BERGEN,FAIR LAWN PD,burglary,35.9
BERGEN,FAIR LAWN PD,larceny,496.8
BERGEN,FAIR LAWN PD,murder,0
BERGEN,FAIR LAWN PD,rape,3
BERGEN,FAIR LAWN PD,robbery,12
BERGEN,FAIRVIEW PD,assault,48.5
BERGEN,FAIRVIEW PD,auto_theft,90.1
BERGEN,FAIRVIEW PD,burglary,104
BERGEN,FAIRVIEW PD,larceny,450.5
BERGEN,FAIRVIEW PD,murder,0
BERGEN,FAIRVIEW PD,rape,0
BERGEN,FAIRVIEW PD,robbery,41.6
BERGEN,FORT LEE PD,assault,39.8
BERGEN,FORT LEE PD,auto_theft,92.8
BERGEN,FORT LEE PD,burglary,153.7
BERGEN,FORT LEE PD,larceny,561.9
BERGEN,FORT LEE PD,murder,0
BERGEN,FORT LEE PD,rape,13.3
BERGEN,FORT LEE PD,robbery,15.9
BERGEN,FRANKLIN LAKES BORO PD,assault,8.9
BERGEN,FRANKLIN LAKES BORO PD,auto_theft,62.6
BERGEN,FRANKLIN LAKES BORO PD,burglary,44.7
BERGEN,FRANKLIN LAKES BORO PD,larceny,285.9
BERGEN,FRANKLIN LAKES BORO PD,murder,0
BERGEN,FRANKLIN LAKES BORO PD,rape,0
BERGEN,FRANKLIN LAKES BORO PD,robbery,0
BERGEN,GARFIELD PD,assault,49.7
BERGEN,GARFIELD PD,auto_theft,43.5
BERGEN,GARFIELD PD,burglary,62.1
BERGEN,GARFIELD PD,larceny,698.7
BERGEN,GARFIELD PD,murder,0
BERGEN,GARFIELD PD,rape,9.3
BERGEN,GARFIELD PD,robbery,27.9
BERGEN,GLEN ROCK PD,assault,8.4
BERGEN,GLEN ROCK PD,auto_theft,58.6
BERGEN,GLEN ROCK PD,burglary,16.8
BERGEN,GLEN ROCK PD,larceny,259.7
BERGEN,GLEN ROCK PD,murder,0
BERGEN,GLEN ROCK PD,rape,0
BERGEN,GLEN ROCK PD,robbery,0
BERGEN,HACKENSACK PD,assault,55.6
BERGEN,HACKENSACK PD,auto_theft,115.7
BERGEN,HACKENSACK PD,burglary,82.4
BERGEN,HACKENSACK PD,larceny,736.8
BERGEN,HACKENSACK PD,murder,2.2
BERGEN,HACKENSACK PD,rape,6.7
BERGEN,HACKENSACK PD,robbery,37.8
BERGEN,HARRINGTON PARK PD,assault,0
BERGEN,HARRINGTON PARK PD,auto_theft,0
BERGEN,HARRINGTON PARK PD,burglary,0
BERGEN,HARRINGTON PARK PD,larceny,104.1
BERGEN,HARRINGTON PARK PD,murder,0
BERGEN,HARRINGTON PARK PD,rape,0
BERGEN,HARRINGTON PARK PD,robbery,0
BERGEN,HASBROUCK HEIGHTS PD,assault,0
BERGEN,HASBROUCK HEIGHTS PD,auto_theft,0
BERGEN,HASBROUCK HEIGHTS PD,burglary,8.2
BERGEN,HASBROUCK HEIGHTS PD,larceny,172.7
BERGEN,HASBROUCK HEIGHTS PD,murder,0
BERGEN,HASBROUCK HEIGHTS PD,rape,0
BERGEN,HASBROUCK HEIGHTS PD,robbery,0
BERGEN,HAWORTH PD,assault,0
BERGEN,HAWORTH PD,auto_theft,28.9
BERGEN,HAWORTH PD,burglary,28.9
BERGEN,HAWORTH PD,larceny,0
BERGEN,HAWORTH PD,murder,0
BERGEN,HAWORTH PD,rape,0
BERGEN,HAWORTH PD,robbery,0
BERGEN,HILLSDALE PD,assault,0
BERGEN,HILLSDALE PD,auto_theft,9.5
BERGEN,HILLSDALE PD,burglary,28.6
BERGEN,HILLSDALE PD,larceny,181.2
BERGEN,HILLSDALE PD,murder,0
BERGEN,HILLSDALE PD,rape,0
BERGEN,HILLSDALE PD,robbery,0
BERGEN,HO-HO-KUS PD,assault,0
BERGEN,HO-HO-KUS PD,auto_theft,48.3
BERGEN,HO-HO-KUS PD,burglary,362.4
BERGEN,HO-HO-KUS PD,larceny,169.1
BERGEN,HO-HO-KUS PD,murder,0
BERGEN,HO-HO-KUS PD,rape,0
BERGEN,HO-HO-KUS PD,robbery,0
BERGEN,LEONIA PD,assault,21.8
BERGEN,LEONIA PD,auto_theft,54.5
BERGEN,LEONIA PD,burglary,10.9
BERGEN,LEONIA PD,larceny,337.9
BERGEN,LEONIA PD,murder,0
BERGEN,LEONIA PD,rape,0
BERGEN,LEONIA PD,robbery,10.9
BERGEN,LITTLE FERRY PD,assault,36.7
BERGEN,LITTLE FERRY PD,auto_theft,73.4
BERGEN,LITTLE FERRY PD,burglary,27.5
BERGEN,LITTLE FERRY PD,larceny,312.1
BERGEN,LITTLE FERRY PD,murder,0
BERGEN,LITTLE FERRY PD,rape,0
BERGEN,LITTLE FERRY PD,robbery,9.2
BERGEN,LODI PD,assault,44.5
BERGEN,LODI PD,auto_theft,44.5
BERGEN,LODI PD,burglary,56.6
BERGEN,LODI PD,larceny,440.9
BERGEN,LODI PD,murder,0
BERGEN,LODI PD,rape,16.2
BERGEN,LODI PD,robbery,8.1
BERGEN,LYNDHURST PD,assault,22.3
BERGEN,LYNDHURST PD,auto_theft,62.5
BERGEN,LYNDHURST PD,burglary,44.7
BERGEN,LYNDHURST PD,larceny,397.6
BERGEN,LYNDHURST PD,murder,0
BERGEN,LYNDHURST PD,rape,0
BERGEN,LYNDHURST PD,robbery,26.8
BERGEN,MAHWAH TWP PD,assault,11.3
BERGEN,MAHWAH TWP PD,auto_theft,15.1
BERGEN,MAHWAH TWP PD,burglary,34
BERGEN,MAHWAH TWP PD,larceny,215.1
BERGEN,MAHWAH TWP PD,murder,0
BERGEN,MAHWAH TWP PD,rape,0
BERGEN,MAHWAH TWP PD,robbery,7.5
BERGEN,MAYWOOD PD,assault,20.5
BERGEN,MAYWOOD PD,auto_theft,30.7
BERGEN,MAYWOOD PD,burglary,41
BERGEN,MAYWOOD PD,larceny,450.7
BERGEN,MAYWOOD PD,murder,0
BERGEN,MAYWOOD PD,rape,0
BERGEN,MAYWOOD PD,robbery,0
BERGEN,MIDLAND PARK PD,assault,27.3
BERGEN,MIDLAND PARK PD,auto_theft,13.7
BERGEN,MIDLAND PARK PD,burglary,27.3
BERGEN,MIDLAND PARK PD,larceny,259.8
BERGEN,MIDLAND PARK PD,murder,0
BERGEN,MIDLAND PARK PD,rape,0
BERGEN,MIDLAND PARK PD,robbery,0
BERGEN,MONTVALE PD,assault,11.5
BERGEN,MONTVALE PD,auto_theft,34.4
BERGEN,MONTVALE PD,burglary,11.5
BERGEN,MONTVALE PD,larceny,160.4
BERGEN,MONTVALE PD,murder,0
BERGEN,MONTVALE PD,rape,0
BERGEN,MONTVALE PD,robbery,11.5
BERGEN,MOONACHIE PD,assault,72.1
BERGEN,MOONACHIE PD,auto_theft,36
BERGEN,MOONACHIE PD,burglary,0
BERGEN,MOONACHIE PD,larceny,1045.4
BERGEN,MOONACHIE PD,murder,0
BERGEN,MOONACHIE PD,rape,72.1
BERGEN,MOONACHIE PD,robbery,0
BERGEN,NEW MILFORD PD,assault,83.8
BERGEN,NEW MILFORD PD,auto_theft,18
BERGEN,NEW MILFORD PD,burglary,24
BERGEN,NEW MILFORD PD,larceny,281.4
BERGEN,NEW MILFORD PD,murder,0
BERGEN,NEW MILFORD PD,rape,0
BERGEN,NEW MILFORD PD,robbery,0
BERGEN,NORTH ARLINGTON PD,assault,18.9
BERGEN,NORTH ARLINGTON PD,auto_theft,37.8
BERGEN,NORTH ARLINGTON PD,burglary,37.8
BERGEN,NORTH ARLINGTON PD,larceny,390.7
BERGEN,NORTH ARLINGTON PD,murder,0
BERGEN,NORTH ARLINGTON PD,rape,6.3
BERGEN,NORTH ARLINGTON PD,robbery,0
BERGEN,NORTHVALE PD,assault,20.1
BERGEN,NORTHVALE PD,auto_theft,0
BERGEN,NORTHVALE PD,burglary,0
BERGEN,NORTHVALE PD,larceny,80.6
BERGEN,NORTHVALE PD,murder,0
BERGEN,NORTHVALE PD,rape,0
BERGEN,NORTHVALE PD,robbery,0
BERGEN,NORWOOD PD,assault,0
BERGEN,NORWOOD PD,auto_theft,34.3
BERGEN,NORWOOD PD,burglary,17.1
BERGEN,NORWOOD PD,larceny,239.9
BERGEN,NORWOOD PD,murder,0
BERGEN,NORWOOD PD,rape,0
BERGEN,NORWOOD PD,robbery,17.1
BERGEN,OAKLAND PD,assault,15.3
BERGEN,OAKLAND PD,auto_theft,22.9
BERGEN,OAKLAND PD,burglary,38.2
BERGEN,OAKLAND PD,larceny,488.5
BERGEN,OAKLAND PD,murder,0
BERGEN,OAKLAND PD,rape,7.6
BERGEN,OAKLAND PD,robbery,0
BERGEN,OLD TAPPAN PD,assault,16.7
BERGEN,OLD TAPPAN PD,auto_theft,66.7
BERGEN,OLD TAPPAN PD,burglary,50
BERGEN,OLD TAPPAN PD,larceny,33.3
BERGEN,OLD TAPPAN PD,murder,0
BERGEN,OLD TAPPAN PD,rape,0
BERGEN,OLD TAPPAN PD,robbery,0
BERGEN,ORADELL PD,assault,24.3
BERGEN,ORADELL PD,auto_theft,24.3
BERGEN,ORADELL PD,burglary,84.9
BERGEN,ORADELL PD,larceny,133.4
BERGEN,ORADELL PD,murder,0
BERGEN,ORADELL PD,rape,12.1
BERGEN,ORADELL PD,robbery,0
BERGEN,PALISADES PARK PD,assault,19.1
BERGEN,PALISADES PARK PD,auto_theft,47.9
BERGEN,PALISADES PARK PD,burglary,91
BERGEN,PALISADES PARK PD,larceny,248.9
BERGEN,PALISADES PARK PD,murder,0
BERGEN,PALISADES PARK PD,rape,4.8
BERGEN,PALISADES PARK PD,robbery,4.8
BERGEN,PARAMUS PD,assault,11.2
BERGEN,PARAMUS PD,auto_theft,67.3
BERGEN,PARAMUS PD,burglary,15
BERGEN,PARAMUS PD,larceny,1155.4
BERGEN,PARAMUS PD,murder,0
BERGEN,PARAMUS PD,rape,3.7
BERGEN,PARAMUS PD,robbery,3.7
BERGEN,PARK RIDGE PD,assault,0
BERGEN,PARK RIDGE PD,auto_theft,11.3
BERGEN,PARK RIDGE PD,burglary,56.4
BERGEN,PARK RIDGE PD,larceny,67.7
BERGEN,PARK RIDGE PD,murder,0
BERGEN,PARK RIDGE PD,rape,0
BERGEN,PARK RIDGE PD,robbery,0
BERGEN,RAMSEY PD,assault,26.4
BERGEN,RAMSEY PD,auto_theft,59.5
BERGEN,RAMSEY PD,burglary,66.1
BERGEN,RAMSEY PD,larceny,357
BERGEN,RAMSEY PD,murder,0
BERGEN,RAMSEY PD,rape,0
BERGEN,RAMSEY PD,robbery,6.6
BERGEN,RIDGEFIELD BORO PD,assault,17.7
BERGEN,RIDGEFIELD BORO PD,auto_theft,53
BERGEN,RIDGEFIELD BORO PD,burglary,123.6
BERGEN,RIDGEFIELD BORO PD,larceny,370.7
BERGEN,RIDGEFIELD BORO PD,murder,0
BERGEN,RIDGEFIELD BORO PD,rape,0
BERGEN,RIDGEFIELD BORO PD,robbery,0
BERGEN,RIDGEFIELD PARK PD,assault,15.4
BERGEN,RIDGEFIELD PARK PD,auto_theft,61.4
BERGEN,RIDGEFIELD PARK PD,burglary,15.4
BERGEN,RIDGEFIELD PARK PD,larceny,844.3
BERGEN,RIDGEFIELD PARK PD,murder,0
BERGEN,RIDGEFIELD PARK PD,rape,0
BERGEN,RIDGEFIELD PARK PD,robbery,0
BERGEN,RIDGEWOOD VILLAGE PD,assault,7.9
BERGEN,RIDGEWOOD VILLAGE PD,auto_theft,31.5
BERGEN,RIDGEWOOD VILLAGE PD,burglary,31.5
BERGEN,RIDGEWOOD VILLAGE PD,larceny,334.3
BERGEN,RIDGEWOOD VILLAGE PD,murder,0
BERGEN,RIDGEWOOD VILLAGE PD,rape,7.9
BERGEN,RIDGEWOOD VILLAGE PD,robbery,3.9
BERGEN,RIVER EDGE PD,assault,0
BERGEN,RIVER EDGE PD,auto_theft,0
BERGEN,RIVER EDGE PD,burglary,34.5
BERGEN,RIVER EDGE PD,larceny,559.8
BERGEN,RIVER EDGE PD,murder,0
BERGEN,RIVER EDGE PD,rape,0
BERGEN,RIVER EDGE PD,robbery,8.6
BERGEN,RIVER VALE PD,assault,0
BERGEN,RIVER VALE PD,auto_theft,0
BERGEN,RIVER VALE PD,burglary,19.7
BERGEN,RIVER VALE PD,larceny,137.8
BERGEN,RIVER VALE PD,murder,0
BERGEN,RIVER VALE PD,rape,0
BERGEN,RIVER VALE PD,robbery,0
BERGEN,ROCHELLE PARK PD,assault,17.7
BERGEN,ROCHELLE PARK PD,auto_theft,70.8
BERGEN,ROCHELLE PARK PD,burglary,0
BERGEN,ROCHELLE PARK PD,larceny,991.5
BERGEN,ROCHELLE PARK PD,murder,0
BERGEN,ROCHELLE PARK PD,rape,0
BERGEN,ROCHELLE PARK PD,robbery,0
BERGEN,RUTHERFORD PD,assault,21.5
BERGEN,RUTHERFORD PD,auto_theft,64.5
BERGEN,RUTHERFORD PD,burglary,75.2
BERGEN,RUTHERFORD PD,larceny,607
BERGEN,RUTHERFORD PD,murder,0
BERGEN,RUTHERFORD PD,rape,16.1
BERGEN,RUTHERFORD PD,robbery,0
BERGEN,SADDLE BROOK PD,assault,0
BERGEN,SADDLE BROOK PD,auto_theft,35.6
BERGEN,SADDLE BROOK PD,burglary,7.1
BERGEN,SADDLE BROOK PD,larceny,954.6
BERGEN,SADDLE BROOK PD,murder,0
BERGEN,SADDLE BROOK PD,rape,0
BERGEN,SADDLE BROOK PD,robbery,0
BERGEN,SADDLE RIVER PD,assault,92.9
BERGEN,SADDLE RIVER PD,auto_theft,61.9
BERGEN,SADDLE RIVER PD,burglary,123.8
BERGEN,SADDLE RIVER PD,larceny,185.8
BERGEN,SADDLE RIVER PD,murder,0
BERGEN,SADDLE RIVER PD,rape,0
BERGEN,SADDLE RIVER PD,robbery,0
BERGEN,SOUTH HACKENSACK PD,assault,202.2
BERGEN,SOUTH HACKENSACK PD,auto_theft,363.9
BERGEN,SOUTH HACKENSACK PD,burglary,161.7
BERGEN,SOUTH HACKENSACK PD,larceny,1617.5
BERGEN,SOUTH HACKENSACK PD,murder,0
BERGEN,SOUTH HACKENSACK PD,rape,0
BERGEN,SOUTH HACKENSACK PD,robbery,80.9
BERGEN,TEANECK PD,assault,61.1
BERGEN,TEANECK PD,auto_theft,51.3
BERGEN,TEANECK PD,burglary,87.9
BERGEN,TEANECK PD,larceny,647.3
BERGEN,TEANECK PD,murder,0
BERGEN,TEANECK PD,rape,17.1
BERGEN,TEANECK PD,robbery,19.5
BERGEN,TENAFLY PD,assault,20.4
BERGEN,TENAFLY PD,auto_theft,88.2
BERGEN,TENAFLY PD,burglary,74.6
BERGEN,TENAFLY PD,larceny,196.7
BERGEN,TENAFLY PD,murder,0
BERGEN,TENAFLY PD,rape,0
BERGEN,TENAFLY PD,robbery,6.8
BERGEN,TETERBORO BOROUGH,assault,0
BERGEN,TETERBORO BOROUGH,auto_theft,0
BERGEN,TETERBORO BOROUGH,burglary,0
BERGEN,TETERBORO BOROUGH,larceny,105882.4
BERGEN,TETERBORO BOROUGH,murder,0
BERGEN,TETERBORO BOROUGH,rape,0
BERGEN,TETERBORO BOROUGH,robbery,0
BERGEN,UPPER SADDLE RIVER PD,assault,12
BERGEN,UPPER SADDLE RIVER PD,auto_theft,96
BERGEN,UPPER SADDLE RIVER PD,burglary,24
BERGEN,UPPER SADDLE RIVER PD,larceny,168.1
BERGEN,UPPER SADDLE RIVER PD,murder,0
BERGEN,UPPER SADDLE RIVER PD,rape,0
BERGEN,UPPER SADDLE RIVER PD,robbery,0
BERGEN,WALDWICK PD,assault,10
BERGEN,WALDWICK PD,auto_theft,29.9
BERGEN,WALDWICK PD,burglary,10
BERGEN,WALDWICK PD,larceny,479.1
BERGEN,WALDWICK PD,murder,0
BERGEN,WALDWICK PD,rape,0
BERGEN,WALDWICK PD,robbery,0
BERGEN,WALLINGTON PD,assault,68.5
BERGEN,WALLINGTON PD,auto_theft,42.8
BERGEN,WALLINGTON PD,burglary,51.4
BERGEN,WALLINGTON PD,larceny,779.4
BERGEN,WALLINGTON PD,murder,0
